gameId,gameCode,gameStatusText,dateParis,heureParis,homeTeamId,homeTeamTricode,homeTeamScore,awayTeamId,awayTeamTricode,awayTeamScore,seriesGameNumber,gameLabel,poRoundDesc,ifNecessary
0010000088,20001024/BOSATL,,2000-10-25,01:30,1610612737,ATL,0,1610612738,BOS,0,,,,False
0010000089,20001024/MINCHH,,2000-10-25,01:30,1610612766,CHH,0,1610612750,MIN,0,,,,False
0010000090,20001024/DALDEN,,2000-10-25,03:00,1610612743,DEN,0,1610612742,DAL,0,,,,False
0010000091,20001024/HOUDET,,2000-10-25,01:30,1610612765,DET,0,1610612745,HOU,0,,,,False
0010000092,20001024/ORLMIA,,2000-10-25,01:30,1610612748,MIA,0,1610612753,ORL,0,,,,False
0010000093,20001024/NYKNJN,,2000-10-25,01:30,1610612751,NJN,0,1610612752,NYK,0,,,,False
0010000094,20001024/PHIUTA,,2000-10-25,03:00,1610612762,UTA,0,1610612755,PHI,0,,,,False
0010000095,20001024/PHXVAN,,2000-10-25,04:00,1610612763,VAN,0,1610612756,PHX,0,,,,False
0010000096,20001025/TORCHH,,2000-10-26,01:00,1610612766,CHH,0,1610612761,TOR,0,,,,False
0010000097,20001025/MILCHI,,2000-10-26,02:30,1610612741,CHI,0,1610612749,MIL,0,,,,False
0010000098,20001025/VANGSW,,2000-10-26,04:00,1610612744,GSW,0,1610612763,VAN,0,,,,False
0010000099,20001025/WASNYK,,2000-10-26,01:30,1610612752,NYK,0,1610612764,WAS,0,,,,False
0010000100,20001025/PHISAS,,2000-10-26,02:30,1610612759,SAS,0,1610612755,PHI,0,,,,False
0010000101,20001025/SACSEA,,2000-10-26,04:00,1610612760,SEA,0,1610612758,SAC,0,,,,False
0010000102,20001026/UTADAL,,2000-10-27,02:00,1610612742,DAL,0,1610612762,UTA,0,,,,False
0010000103,20001026/DENPOR,,2000-10-27,04:30,1610612757,POR,0,1610612743,DEN,0,,,,False
0010000104,20001026/DETMIN,,2000-10-27,02:00,1610612750,MIN,0,1610612765,DET,0,,,,False
0010000105,20001026/INDCHI,,2000-10-27,02:30,1610612741,CHI,0,1610612754,IND,0,,,,False
0010000106,20001026/LALPHX,,2000-10-27,04:30,1610612756,PHX,0,1610612747,LAL,0,,,,False
0010000107,20001027/ORLBOS,,2000-10-28,01:30,1610612738,BOS,0,1610612753,ORL,0,,,,False
0010000108,20001027/CLENJN,,2000-10-28,01:30,1610612751,NJN,0,1610612739,CLE,0,,,,False
0010000109,20001027/SEALAC,,2000-10-28,04:30,1610612746,LAC,0,1610612760,SEA,0,,,,False
0010000110,20001027/NYKSAS,,2000-10-28,02:30,1610612759,SAS,0,1610612752,NYK,0,,,,False
0010000111,20001027/PORSAC,,2000-10-28,04:30,1610612758,SAC,0,1610612757,POR,0,,,,False
0020000002,20001031/CLENJN,Final,2000-11-01,01:30,1610612751,NJN,82,1610612739,CLE,86,,,,False
